career,campus,code,eftsl,title,band_id,credit
Postgraduate,City Campus,ECON1111,0.125,Economic Analysis and Financial Markets,3A,12
Postgraduate,City Campus,ECON1113,0.125,Economic Analysis for Business,3A,12
Postgraduate,City Campus,ENVI1162,0.125,Ecosystems and Human Impact,2,12
Postgraduate,City Campus,ENVI1224,0.125,Ecotoxicology,2,12
Postgraduate,City Campus,COMM1300,0.125,Editing 1A,1,12
Postgraduate,City Campus,COMM1301,0.125,Editing 1B,1,12
Postgraduate,City Campus,COMM2310,0.125,Editing 2: structural editing,1,12
Postgraduate,City Campus,COMM1126,0.125,Editing Principles and Practice,1,12
Postgraduate,City Campus,HUSO2413,0.125,Education and Development,1,12
Postgraduate,City Campus,TCHE2606,0.125,Educational Research and Inquiry Project,P1,12
Postgraduate,City Campus,INTE2430,0.125,Effective Human-Computer Interaction Solutions with Business Information Systems,2,12
Postgraduate,City Campus,EEET2337,0.125,Electrical Energy Conversion,2,12
Postgraduate,City Campus,MIET2131,0.125,Electrical Energy Storage Systems,2,12
Postgraduate,City Campus,EEET2390,0.125,Electrical Plant,2,12
Postgraduate,City Campus,EEET2383,0.125,Electrical Transport Engineering,2,12
Postgraduate,City Campus,MANU2068,0.125,Electro-Mechanical Systems,2,12
Postgraduate,City Campus,EEET2434,0.125,Electromagnetics and Metamaterials,2,12
Postgraduate,City Campus,PHYS2140,0.125,Electromagnetics and Quantum Physics,2,12
Postgraduate,City Campus,BIOL2180,0.125,Electron Microscopy,2,12
Postgraduate,City Campus,COSC2354,0.125,Electronic Commerce and Enterprise Systems,2,12
Postgraduate,City Campus,EEET1457,0.125,Electronic Manufacturing (PG),2,12
Postgraduate,City Campus,EEET2148,0.125,Electronic Materials,2,12
Postgraduate,City Campus,COMM1130,0.125,Electronic Publishing,1,12
Postgraduate,City Campus,COMM1218,0.125,Electronic Publishing,1,12
Postgraduate,City Campus,EEET2393,0.125,Electronic Systems for Automotive Applications,2,12
Postgraduate,City Campus,EEET2400,0.125,"Electronic Testing, Instrumentation and Measurement",2,12
Postgraduate,City Campus,EEET1242,0.25,Electronics Minor Project,2,24
Postgraduate,City Campus,EEET2039,0.125,Embedded System Design (PG),2,12
Postgraduate,City Campus,EEET2372,0.125,Embedded Systems: Operating Systems and Interfacing,2,12
Postgraduate,City Campus,ENVI1156,0.125,Emission and Waste Management,2,12
Postgraduate,City Campus,BUSM4506,0.125,Employment Law,3A,12
Postgraduate,City Campus,BUSM4498,0.125,Employment Relations from a Global Perspective,3A,12
Postgraduate,City Campus,MIET2125,0.125,Energy Efficiency and Demand Management,2,12
Postgraduate,City Campus,BUSM4463,0.125,Energy Water and Airflow in Buildings,3A,12
Postgraduate,City Campus,PHYS2129,0.125,Energy and Earth's Environment,2,12
Postgraduate,City Campus,MANU1060,0.125,Energy and Environment Management,2,12
Postgraduate,City Campus,MANU1054,0.125,Engineering Economic Strategy,2,12
Postgraduate,City Campus,MANU2176,0.125,Engineering Endurance Systems,2,12
Postgraduate,City Campus,CIVE1245,0.125,Engineering Geology and Advanced Laboratory Testing,2,12
Postgraduate,City Campus,MANU1063,0.125,Engineering Management Project,2,12
Postgraduate,City Campus,MANU1064,0.125,Engineering Management Thesis,2,12
Postgraduate,City Campus,MANU2239,0.125,Engineering Manufacturing,2,12
Postgraduate,City Campus,EEET2426,0.125,Engineering Project Design & Management,2,12
Postgraduate,City Campus,AERO2370,0.125,Engineering Risk Management in Aviation,2,12
Postgraduate,City Campus,GEOM2063,0.125,Engineering Surveying,2,12
Postgraduate,City Campus,GEOM2105,0.125,Engineering Surveying 1,2,12
Postgraduate,City Campus,AERO2461,0.125,Engineering Sustainability in Aviation,2,12
Postgraduate,City Campus,LANG1259,0.125,English for Academic Purposes,1,12
Postgraduate,City Campus,ISYS2377,0.125,Enterprise Architecture,2,12
Postgraduate,City Campus,INTE2508,0.25,Enterprise Architecture Capstone Project,2,24
Postgraduate,City Campus,ISYS2379,0.125,Enterprise Architecture Case Studies,2,12
Postgraduate,City Campus,ISYS3360,0.125,"Enterprise Architecture Leadership, Change and Governance",2,12
Postgraduate,City Campus,INTE2469,0.125,Enterprise Database Integration,2,12
Postgraduate,City Campus,INTE2426,0.125,Enterprise Information Systems,2,12
Postgraduate,City Campus,MANU2152,0.125,Enterprise Modelling,2,12
Postgraduate,City Campus,ISYS2396,0.125,Enterprise Systems,2,12
Postgraduate,City Campus,COSC1115,0.125,Enterprise Systems Architecture,2,12
Postgraduate,City Campus,EEET2293,0.125,Enterprise and Cloud Networks,2,12
Postgraduate,City Campus,BUSM1546,0.125,Entrepreneurship and New Venture Creation,3A,12
Postgraduate,City Campus,COMM2715,0.25,Entrepreneurship at Bowen Street Press,1,24
Postgraduate,City Campus,COMM2069,0.125,Entrepreneurship for Creative Practitioners,1,12
Postgraduate,City Campus,LAW2529,0.125,Environment and Planning Law Practice,3,12
Postgraduate,City Campus,ENVI1206,0.125,Environment and Planning Work Placement,2,12
Postgraduate,City Campus,ENVI1231,0.125,Environmental Analytical Chemistry License,2,12
Postgraduate,City Campus,BIOL2370,0.125,Environmental Biotechnology,2,12
Postgraduate,City Campus,CHEM1267,0.125,Environmental Chemistry 1A,2,12
Postgraduate,City Campus,ENVI1166,0.125,Environmental Elective F,2,12
Postgraduate,City Campus,ENVI1167,0.125,Environmental Elective G,2,12
Postgraduate,City Campus,ENVI1154,0.125,Environmental Legal Contexts,2,12
Postgraduate,City Campus,ENVI1128,0.125,Environmental Management Systems and Tools,2,12
Postgraduate,City Campus,ENVI1006,0.25,Environmental Microbiology,2,24
Postgraduate,City Campus,ENVI1127,0.125,Environmental Policy and Governance,2,12
Postgraduate,City Campus,ENVI1232,0.125,Environmental Sampling and Analysis,2,12
Postgraduate,City Campus,ENVI1235,0.125,Environmental Sampling and Analysis International,2,12
Postgraduate,City Campus,ENVI1233,0.125,Environmental Science Project,2,12
Postgraduate,City Campus,ENVI1193,0.125,Environmental Sustainability,2,12
Postgraduate,City Campus,ENVI1234,0.125,Environmental Sustainability Project International,2,12
Postgraduate,City Campus,ENVI1129,0.125,Environmental Theory,2,12
Postgraduate,City Campus,AERS1004,0.125,Environmental and Culture: Ecological and Aboriginal Understanding of Country (PGR),2,12
Postgraduate,City Campus,LAW1025,0.125,Equity and Trusts,3,12
Postgraduate,City Campus,MATH2267,0.125,Essential Mathematics,2,12
Postgraduate,City Campus,INTE2102,0.125,Ethical Hacking for Cyber Security,2,12
Postgraduate,City Campus,HWSS2209,0.125,"Ethical, Legal and Organisational Contexts of Social Work Practice",1,12
Postgraduate,City Campus,ACCT2320,0.125,Ethics & Governance in the Accounting Profession,3A,12
Postgraduate,City Campus,CIVE1227,0.125,Ethics and Legal Studies,2,12
Postgraduate,City Campus,LANG1221,0.125,Ethics and Professional Issues,1,12
Postgraduate,City Campus,OENG1093,0.125,Ethics and Sustainability,2,12
Postgraduate,City Campus,COMM2057,0.125,"Ethics, Philosophy and Professional Communication",1,12
Postgraduate,City Campus,POLI1065,0.125,"Ethics, Values and Public Policy",1,12
Postgraduate,City Campus,BUSM2169,0.125,European Management,3A,12
Postgraduate,City Campus,BUSM1276,0.125,Evaluating and Managing Project Risk,3A,12
Postgraduate,City Campus,LAW2395,0.125,Evidence,3,12
Postgraduate,City Campus,JUST2320,0.125,Evidence and Advocacy,1,12
Postgraduate,City Campus,JUST2321,0.125,Evidence and Proof in Litigation,1,12
Postgraduate,City Campus,JUST2272,0.125,Evidence and Proof in Litigation,1,12
Postgraduate,City Campus,POLI1095,0.125,"Evidence, Policy and Practice",1,12
Postgraduate,City Campus,COSC2033,0.125,Evolutionary Computing,2,12
Postgraduate,City Campus,BUSM4522,0.125,Executive Consulting,3A,12
Postgraduate,City Campus,SPRT1020,0.125,Exertion Games,1,12
Postgraduate,City Campus,OART1064,0.25,Expanded Curating,1,24
Postgraduate,City Campus,GRAP2682,0.125,Experimental Typography Workshop,1,12
Postgraduate,City Campus,EEET2396,0.125,Extended Professional Engineering Project 1,2,12
Postgraduate,City Campus,EEET2398,0.125,Extended Professional Engineering Project 2,2,12
Postgraduate,City Campus,LANG1231,0.25,Extended Professional Project,1,24
Postgraduate,City Campus,TCHE2663,0.125,Extending STEM Education,P1,12
Postgraduate,City Campus,BUSM4684,0.125,External Competition,3A,12
Postgraduate,City Campus,TCHE1005,0.125,Facilitating Literacy and Numeracy Learning in the Workplace,P1,12
Postgraduate,City Campus,BUSM1383,0.125,Facilities Management 1,3A,12
Postgraduate,City Campus,BUSM1387,0.125,Facilities Management 2,3A,12
Postgraduate,City Campus,SOCU2271,0.125,"Family, Society and the Law",1,12
Postgraduate,City Campus,GRAP2649,0.125,Fashion Dissemination and Communication,1,12
Postgraduate,City Campus,GRAP2881,0.125,Fashion Image,1,12
Postgraduate,City Campus,GRAP2651,0.125,Fashion Practice Research Communication,1,12
Postgraduate,City Campus,GRAP2652,0.125,Fashion Practice Research Strategies,1,12
Postgraduate,City Campus,GRAP2882,0.125,Fashion Show Design,1,12
Postgraduate,City Campus,GRAP2780,0.125,Fashion and Textile Industry Placement Project,1,12
Postgraduate,City Campus,LAW1027,0.125,Federal and State Constitutional Law,3,12
Postgraduate,City Campus,ONPS2082,0.25,Fermentation Technology,2,24
Postgraduate,City Campus,COMM2536,0.125,Fiction Project,1,12
Postgraduate,City Campus,HWSS2206,0.25,Field Education 1,1,24
Postgraduate,City Campus,HWSS2207,0.25,Field Education 2,1,24
Postgraduate,City Campus,HUSO2170,0.125,Field Project,1,12
Postgraduate,City Campus,ISYS1065,0.125,File Structures and Database Systems,2,12
Postgraduate,City Campus,COMM1115,0.125,Film and TV Industries: Professional Practice,1,12
Postgraduate,City Campus,BAFI1103,0.125,Finance and Accounting,3A,12
Postgraduate,City Campus,BAFI3159,0.125,Finance and Accounting for Business,3A,12
Postgraduate,City Campus,BAFI3166,0.125,Finance and Accounting for Business Decisions (Exec),3A,12
Postgraduate,City Campus,BUSM4154,0.125,Financial Analytics for Managerial Decisions,3A,12
Postgraduate,City Campus,COMM2668,0.125,Financial Communication,1,12
Postgraduate,City Campus,BAFI3249,0.125,Financial Counselling,3A,12
Postgraduate,City Campus,BAFI1100,0.125,Financial Decision Making,3A,12
Postgraduate,City Campus,ECON1195,0.125,Financial Econometrics,3A,12
Postgraduate,City Campus,BUSM4141,0.125,Financial Management,3A,12
Postgraduate,City Campus,BAFI3244,0.125,Financial Planning Process,3A,12
Postgraduate,City Campus,ACCT2322,0.125,Financial Reporting and Disclosures in Accounting,3A,12
Postgraduate,City Campus,BAFI1070,0.125,Financial Statement Analysis,3A,12
Postgraduate,City Campus,BAFI1065,0.125,Fixed Income Securities and Credit Analysis,3A,12
Postgraduate,City Campus,CUED1222,0.25,Flexibility in Teaching and Learning,P1,24
Postgraduate,City Campus,TCHE1015,0.125,Flexible and E-Learning in Adult and Vocational Education,P1,12
Postgraduate,City Campus,INTE2107,0.125,Flexible modelling for Design and Prototyping,2,12
Postgraduate,City Campus,AERO2565,0.125,Flight Dynamics and Control,2,12
Postgraduate,City Campus,AERO2160,0.125,Flight Test Engineering,2,12
Postgraduate,City Campus,CHEM1226,0.125,Food Chemistry,2,12
Postgraduate,City Campus,ONPS2642,0.125,Food Ingredient Structure and Function,2,12
Postgraduate,City Campus,ONPS2181,0.125,Food Manufacture,2,12
Postgraduate,City Campus,ONPS2183,0.125,Food Manufacturing: Plant Products,2,12
Postgraduate,City Campus,ONPS1042,0.25,Food Microbiology,2,24
Postgraduate,City Campus,ONPS2374,0.125,Food Microbiology,2,12
Postgraduate,City Campus,ONPS2170,0.125,Food Preservation,2,12
Postgraduate,City Campus,PROC2118,0.125,Food Process Engineering,2,12
Postgraduate,City Campus,ONPS2326,0.125,Food Processing Technologies,2,12
Postgraduate,City Campus,ONPS2378,0.125,Food Quality Assurance,2,12
Postgraduate,City Campus,BIOL2487,0.25,Food Research Project,2,24
Postgraduate,City Campus,ENVI1003,0.25,Food Safety Plans,2,24
Postgraduate,City Campus,ONPS2377,0.125,Food Safety Plans,2,12
Postgraduate,City Campus,VART3571,0.125,Footsteps of the Impressionists - A Study Tour to Paris,1,12
Postgraduate,City Campus,MATH1307,0.125,Forecasting,2,12
Postgraduate,City Campus,ACCT2227,0.125,Forensic Accounting,3A,12
Postgraduate,City Campus,CIVE1226,0.125,Forensic Engineering (Structural),2,12
Postgraduate,City Campus,JUST2322,0.125,Forensic Interviewing,1,12
Postgraduate,City Campus,JUST2285,0.125,Forensic Interviewing,1,12
Postgraduate,City Campus,BESC1432,0.125,Forensic Psychology,1,12
Postgraduate,City Campus,ONPS2185,0.125,Forensic Studies,2,12
Postgraduate,City Campus,BUSM1438,0.125,Foundation Studies,3A,12
Postgraduate,City Campus,COMM2716,0.25,Foundation for Bowen Street Press,1,24
Postgraduate,City Campus,COSC1170,0.125,Foundations Distributed Computing,2,12
Postgraduate,City Campus,SOCU2223,0.125,Foundations of Criminology,1,12
Postgraduate,City Campus,BUSM1120,0.125,Foundations of Human Resource Management,3A,12
Postgraduate,City Campus,JUST2314,0.125,Foundations of Law,1,12
Postgraduate,City Campus,JUST2253,0.125,Foundations of Policing,1,12
Postgraduate,City Campus,BESC1381,0.125,Foundations of Psychology,1,12
Postgraduate,City Campus,LANG1176,0.125,French 1,1,12
Postgraduate,City Campus,LANG1183,0.125,French 2,1,12
Postgraduate,City Campus,LANG1187,0.125,French 3,1,12
Postgraduate,City Campus,LANG1197,0.125,French 4,1,12
Postgraduate,City Campus,LANG1250,0.125,French 5,1,12
Postgraduate,City Campus,LANG1252,0.125,French 6,1,12
Postgraduate,City Campus,LANG1292,0.125,French Language and Society,1,12
Postgraduate,City Campus,LANG1293,0.125,French Language in Context,1,12
Postgraduate,City Campus,JUST2304,0.125,From Investigation to Prosecution,1,12
Postgraduate,City Campus,INTE2471,0.125,Frontiers of Information Retrieval,2,12
Postgraduate,City Campus,GRAP2087,0.125,Fundamentals in Communication Design,1,12
Postgraduate,City Campus,LAW2524,0.125,Fundamentals of Contract Law,3,12
Postgraduate,City Campus,ENVI1208,0.125,Fundamentals of Environmental Science,2,12
Postgraduate,City Campus,TCHE2609,0.125,Further Professional Experience,P1,12
Postgraduate,City Campus,COSC2401,0.125,Further Programming,2,12
Postgraduate,City Campus,GRAP2623,0.25,Future Design Contexts,1,24
Postgraduate,City Campus,GRAP2624,0.25,Future Design Leadership,1,24
Postgraduate,City Campus,GRAP2625,0.25,Future Design Practice,1,24
Postgraduate,City Campus,LAW2573,0.125,Future Skills: Developing AI Strategy and Cyber Security Risk and Governance,3,12
Postgraduate,City Campus,LAW2574,0.125,Future Skills: Developing Blockchain Strategy and Cyber Security Risk and Governance,3,12
Postgraduate,City Campus,BUSM4805,0.125,Future Skills: Digital Leadership and Digital Delivery with Agile,3A,12
Postgraduate,City Campus,BUSM4806,0.125,Future Skills: Digital Leadership and Digital Marketing Strategy,3A,12
Postgraduate,City Campus,BUSM4812,0.125,Future Skills:Digital Leadership and Customer Experience Strategy and Design,3A,12
Postgraduate,City Campus,GEOM2152,0.125,GIS Analytics,2,12
Postgraduate,City Campus,GEOM1167,0.125,GIS Applications,2,12
Postgraduate,City Campus,GEOM1159,0.125,GIS Fundamentals,2,12
Postgraduate,City Campus,GEOM1163,0.125,GIS Principles,2,12
Postgraduate,City Campus,GEOM2094,0.125,GNSS Surveying,2,12
Postgraduate,City Campus,OTED2104,0.25,Gallery and Museum Management,P1,24
Postgraduate,City Campus,MATH1320,0.125,Game Theory and its Applications,2,12
Postgraduate,City Campus,COSC2528,0.125,Games and Artificial Intelligence Techniques,2,12
Postgraduate,City Campus,HUSO2070,0.125,Gender Practice in Development,1,12
Postgraduate,City Campus,HUSO2085,0.125,Gender in Development,1,12
Postgraduate,City Campus,BIOL2102,0.125,Gene Technologies,2,12
Postgraduate,City Campus,ONPS2641,0.125,Gene Technologies 1,2,12
Postgraduate,City Campus,GEOM2120,0.125,Geodesy,2,12
Postgraduate,City Campus,GEOM2157,0.125,Geospatial Programming,2,12
Postgraduate,City Campus,LANG1170,0.125,German 1,1,12
Postgraduate,City Campus,LANG1181,0.125,German 2,1,12
Postgraduate,City Campus,LANG1189,0.125,German 3,1,12
Postgraduate,City Campus,LANG1199,0.125,German 4,1,12
Postgraduate,City Campus,BUSM3237,0.125,Global Business Context,3A,12
Postgraduate,City Campus,BUSM1531,0.125,Global Business Environment,3A,12
Postgraduate,City Campus,ISYS1028,0.125,Global Business and Social Technology: A Case Study Approach,2,12
Postgraduate,City Campus,ARCH1402,0.125,Global Cities,2,12
Postgraduate,City Campus,EASC1060,0.125,Global Climate Change,2,12
Postgraduate,City Campus,GRAP2496,0.125,Global Communication Design,1,12
Postgraduate,City Campus,COMM2665,0.25,Global Communication in a Digital Age,1,24
Postgraduate,City Campus,SOCU2238,0.125,Global Conflict and Humanitarian Intervention,1,12
Postgraduate,City Campus,SOCU2236,0.125,Global Crime,1,12
Postgraduate,City Campus,SOCU2292,0.125,Global Crime,1,12
Postgraduate,City Campus,POLI1099,0.125,Global Governance,1,12
Postgraduate,City Campus,BUSM4497,0.125,Global Human Resource Management,3A,12
Postgraduate,City Campus,BUSM1542,0.125,Global Innovation Management,3A,12
Postgraduate,City Campus,ACCT2323,0.125,Global Leadership and Strategy in Business,3A,12
Postgraduate,City Campus,COMM2478,0.125,Global Media and Communication Industries,1,12
Postgraduate,City Campus,NURS2186,0.125,Global Mental Health,P1,12
Postgraduate,City Campus,EXTL1196,0.125,Global Mobility Elective,2,12
Postgraduate,City Campus,COMM1224,0.125,Global News Studies,1,12
Postgraduate,City Campus,SOCU2240,0.125,Global Politics of Arms Control,1,12
