code,title,meta
DENT6823,Oral Medicine Clinical Practice III Part 1,Type:UnitsCredit points:12;Coordinator(s):Dr Maryam JessriLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6824,Oral Medicine Clinical Practice III Part 2,Type:UnitsCredit points:12;Coordinator(s):Dr Maryam JessriLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6825,Orthodontics Theory I Part 1,Type:UnitsCredit points:6;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6826,Orthodontics Theory I Part 2,Type:UnitsCredit points:6;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6827,Orthodontics Theory II Part 1,Type:UnitsCredit points:6;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6828,Orthodontics Theory II Part 2,Type:UnitsCredit points:6;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6829,Orthodontics Theory III Part 1,Type:UnitsCredit points:6;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6830,Orthodontics Theory III Part 2,Type:UnitsCredit points:6;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6831,Orthodontics Clinical Practice I Part 1,Type:UnitsCredit points:6;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6832,Orthodontics Clinical Practice I Part 2,Type:UnitsCredit points:6;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6833,Orthodontics Clinical Practice II Part 1,Type:UnitsCredit points:12;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6834,Orthodontics Clinical Practice II Part 2,Type:UnitsCredit points:12;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6835,Orthodontics Clinical Practice III Part 1,Type:UnitsCredit points:12;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6836,Orthodontics Clinical Practice III Part 2,Type:UnitsCredit points:12;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6837,Periodontics Theory I Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6838,Periodontics Theory I Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6839,Periodontics Theory II Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6840,Periodontics Theory II Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6841,Periodontics Theory III Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6842,Periodontics Theory III Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6843,Periodontics Clinical Practice I Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6844,Periodontics Clinical Practice I Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6845,Periodontics Clinical Practice II Part 1,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6846,Periodontics Clinical Practice II Part 2,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6847,Periodontics Clinical Practice III Part 1,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6848,Periodontics Clinical Practice III Part 2,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6849,Oral and Maxillofacial Radiography and Radiology,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Johan ApsLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6850,Periodontics Research Dissertation,Type:UnitsCredit points:30;Coordinator(s):Associate Professor Leticia MirandaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6851,Endodontics Research Dissertation,Type:UnitsCredit points:30;Coordinator(s):Winthrop Professor Paul AbbottLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6852,Oral Medicine Research Dissertation,Type:UnitsCredit points:30;Coordinator(s):Dr Maryam JessriLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6853,Orthodontics Research Dissertation,Type:UnitsCredit points:30;Coordinator(s):Dr Mithran GoonewardeneLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6854,Paediatric Dentistry Theory I Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 2;Semester 1;Location:UWA (Perth);Oral Health Care Centre of WA (OHCWA);
DENT6855,Paediatric Dentistry Theory I Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);
DENT6856,Paediatric Dentistry Theory II Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);
DENT6857,Paediatric Dentistry Theory II Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);
DENT6858,Paediatric Dentistry Theory III Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);
DENT6859,Paediatric Dentistry Theory III Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);
DENT6860,Paediatric Dentistry Clinical Practice I Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);
DENT6861,Paediatric Dentistry Clinical Practice I Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);
DENT6862,Paediatric Dentistry Clinical Practice II Part 1,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);
DENT6863,Paediatric Dentistry Clinical Practice II Part 2,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA) and Princess Margaret Hospital;
DENT6864,Paediatric Dentistry Clinical Practice III Part 1,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6865,Paediatric Dentistry Clinical Practice III Part 2,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 2;Location:Oral Health Care Centre of WA (OHCWA) and Princess Margaret Hospital;
DENT6866,Paediatric Dentistry Research Dissertation,Type:UnitsCredit points:30;Coordinator(s):Associate Professor Robert AnthonappaLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6870,Oral Pathology Theory I Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Norman Firth and Associate Professor Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6871,Oral Pathology Theory I Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Norman Firth and Dr Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6872,Oral Pathology Theory II Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Norman Firth and Dr Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6873,Oral Pathology Theory II Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Norman Firth and Dr Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6874,Oral Pathology Theory III Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Norman Firth and Dr Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6875,Oral Pathology Theory III Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Norman Firth and Dr Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6876,Oral Pathology Clinical  Practice I Part 1,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Norman Firth and Dr Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);
DENT6877,Oral Pathology Clinical Practice I Part 2,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Norman Firth and Dr Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6878,Oral Pathology Clinical Practice II Part 1,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Norman Firth and Dr Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6879,Oral Pathology Clinical Practice II Part 2,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Norman Firth and Dr Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6880,Oral Pathology Clinical Practice III Part 1,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Norman Firth and Dr Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6881,Oral Pathology Clinical Practice III Part 2,Type:UnitsCredit points:12;Coordinator(s):Associate Professor Norman Firth and Dr Omar KujanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);
DENT6882,Oral Pathology Research Dissertation,"Type:UnitsCredit points:30;Coordinator(s):Professor Camile Farah, Dr Omar Kujan and Associate Professor Norman FirthLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Dental SchoolAvailability:Semester 1;Semester 2;Location:Oral Health Care Centre of WA (OHCWA);"
